0,/p/scav.01.start
1.97064,/scav,i,0
47.4637,/p/scav.02.fans
49.4736,/p/scav.03.fanbeat
51.9554,/p/scav.03.fanbeat
53.8369,/p/scav.03.fanbeat
55.8479,/p/scav.03.fanbeat
57.8475,/p/scav.03.fanbeat
59.8341,/p/scav.03.fanbeat
61.837,/p/scav.03.fanbeat
63.8411,/p/scav.03.fanbeat
65.8441,/p/scav.03.fanbeat
67.8476,/p/scav.03.fanbeat
69.8334,/p/scav.03.fanbeat
71.8386,/p/scav.03.fanbeat
73.8418,/p/scav.03.fanbeat
75.8441,/p/scav.03.fanbeat
79.236,/p/scav.03.fanbeat
79.8341,/p/scav.03.fanbeat
81.9716,/p/scav.03.fanbeat
83.9428,/p/scav.03.fanbeat
85.9276,/p/scav.03.fanbeat
87.9312,/p/scav.03.fanbeat
89.934,/p/scav.03.fanbeat
91.9384,/p/scav.03.fanbeat
93.9404,/p/scav.03.fanbeat
95.928,/p/scav.03.fanbeat
97.9313,/p/scav.03.fanbeat
97.9655,/p/scav.04.pano
99.9417,/p/scav.03.fanbeat
101.95,/p/scav.03.fanbeat
103.95,/p/scav.03.fanbeat
105.944,/p/scav.03.fanbeat
107.937,/p/scav.03.fanbeat
109.937,/p/scav.03.fanbeat
110.88,/p/scav.05.turbo
111.959,/p/scav.03.fanbeat
113.995,/p/scav.03.fanbeat
115.977,/p/scav.03.fanbeat
117.982,/p/scav.03.fanbeat
119.983,/p/scav.03.fanbeat
121.982,/p/scav.03.fanbeat
123.98,/p/scav.03.fanbeat
125.986,/p/scav.03.fanbeat
127.982,/p/scav.03.fanbeat
129.972,/p/scav.03.fanbeat
131.969,/p/scav.03.fanbeat
133.973,/p/scav.03.fanbeat
135.961,/p/scav.03.fanbeat
137.979,/p/scav.03.fanbeat
139.964,/p/scav.03.fanbeat
141.947,/p/scav.03.fanbeat
143.938,/p/scav.03.fanbeat
145.981,/p/scav.03.fanbeat
147.967,/p/scav.03.fanbeat
149.965,/p/scav.03.fanbeat
151.963,/p/scav.03.fanbeat
153.97,/p/scav.03.fanbeat
155.968,/p/scav.03.fanbeat
157.966,/p/scav.03.fanbeat
159.965,/p/scav.03.fanbeat
202.977,/p/scav.05.turbo
209.97,/p/scav.06.roof
209.99,/p/scav.07.fallingline
213.976,/p/scav.07.fallingline
214.963,/p/scav.07.fallingline
215.961,/p/scav.07.fallingline
216.967,/p/scav.07.fallingline
217.977,/p/scav.07.fallingline
221.99,/p/scav.07.fallingline
224.481,/p/scav.07.fallingline
224.969,/p/scav.07.fallingline
225.465,/p/scav.07.fallingline
226.004,/p/scav.07.fallingline
229.996,/p/scav.07.fallingline
230.98,/p/scav.07.fallingline
231.986,/p/scav.07.fallingline
233.014,/p/scav.07.fallingline
233.976,/p/scav.07.fallingline
238.001,/p/scav.07.fallingline
240.488,/p/scav.07.fallingline
241.031,/p/scav.07.fallingline
241.498,/p/scav.07.fallingline
242.005,/p/scav.07.fallingline
249.977,/p/scav.99.end
