0,/p/fusion.01.start
1.68586,/p/fusion.02.startline
9.74017,/p/fusion.03.lines1
17.5299,/p/fusion.03.lines2
25.3456,/p/fusion.03.lines3
33.1405,/p/fusion.03.lines4
40.9526,/p/fusion.04.chorus1
56.5638,/p/fusion.05.lines5
64.3664,/p/fusion.06.lines6
71.9297,/p/fusion.07.fade1
74.8464,/p/fusion.08.accent
76.0785,/p/fusion.09.beat
83.1443,/p/fusion.10.spring
107.298,/p/fusion.11.lines
115.094,/p/fusion.12.lines
120.955,/p/fusion.13.buildup
122.91,/p/fusion.13.beat
153.643,/p/fusion.14.fadegydo
157.783,/p/fusion.15.accent
159.737,/p/fusion.15.accent
161.69,/p/fusion.15.accent
163.645,/p/fusion.15.accent
165.596,/p/fusion.15.accent
167.535,/p/fusion.15.accent
169.503,/p/fusion.15.accent
171.439,/p/fusion.15.accent
172.792,/p/fusion.16.spring
189.253,/p/fusion.17.lines
197.049,/p/fusion.18.lines
204.863,/p/fusion.13.beat
236.082,/p/fusion.19.fade
240.472,/p/fusion.20.fade
267.3,/p/fusion.21.space
329.739,/p/fusion.22.space
345.349,/p/fusion.01.start
347.052,/p/fusion.02.startline
