0.0,/cfg/scav_beat_max/visible,s,1
0.0,/cfg/scav_beat_gydo/visible,s,1
0.0,/cfg/scav_beat_koen/visible,s,1
0.25,/cfg/scav_beat_max/visible,s,0
0.25,/cfg/scav_beat_gydo/visible,s,0
0.25,/cfg/scav_beat_koen/visible,s,0
0.5,/cfg/scav_beat_max/visible,s,1
0.5,/cfg/scav_beat_gydo/visible,s,1
0.5,/cfg/scav_beat_koen/visible,s,1
0.75,/cfg/scav_beat_max/visible,s,0
0.75,/cfg/scav_beat_gydo/visible,s,0
0.75,/cfg/scav_beat_koen/visible,s,0
1.0,/cfg/scav_beat_max/visible,s,1
1.0,/cfg/scav_beat_gydo/visible,s,1
1.0,/cfg/scav_beat_koen/visible,s,1
1.25,/cfg/scav_beat_max/visible,s,0
1.25,/cfg/scav_beat_gydo/visible,s,0
1.25,/cfg/scav_beat_koen/visible,s,0
1.5,/cfg/scav_beat_max/visible,s,1
1.5,/cfg/scav_beat_gydo/visible,s,1
1.5,/cfg/scav_beat_koen/visible,s,1
1.75,/cfg/scav_beat_max/visible,s,0
1.75,/cfg/scav_beat_gydo/visible,s,0
1.75,/cfg/scav_beat_koen/visible,s,0
